year,DH_GEOGRAPHY_NAME,percent_inhouse_activity,life_expectancy_Female,population_over_80,total_population,total_activity,treatment_year,g,treated,post,rel_year
2019,HERTFORDSHIRE,0,6.77,NA,NA,96689,2002,2002,1,1,17
2019,KENT,1.305555980117005,6.67,NA,NA,130891.142856,NA,0,0,0,NA
2019,LANCASHIRE,14.494280565800013,6.48,NA,NA,186844.14287039998,NA,0,0,0,NA
2019,LEICESTERSHIRE,0.07528921192465286,6.99,NA,NA,69067,2021,2021,0,0,-2
2019,LINCOLNSHIRE,0,6.48,NA,NA,103200,2013,2013,1,1,6
2019,NORFOLK,0,6.93,NA,NA,144226,2012,2012,1,1,7
2019,NORTH YORKSHIRE,13.9073670264153,6.97,1570,1570,72458,NA,0,0,0,NA
2019,NOTTINGHAMSHIRE,1.0469926110185923,6.45,NA,NA,84855.2857155,2021,2021,0,0,-2
2019,OXFORDSHIRE,0,6.98,NA,NA,43931,2006,2006,1,1,13
2019,STAFFORDSHIRE,5.087704908428342,6.63,NA,NA,85343,NA,0,0,0,NA
2019,SUFFOLK,0,6.82,NA,NA,91013,2014,2014,1,1,5
2019,SURREY,1.2226078740500725,7.11,NA,NA,87751.5231802,NA,0,0,0,NA
2019,WARWICKSHIRE,0,6.66,NA,NA,57402,2014,2014,1,1,5
2019,WORCESTERSHIRE,3.3569218213826932,6.73,NA,NA,49969.29,NA,0,0,0,NA
2020,HARTLEPOOL,0,6.3,4750,92202,17142.2857147,2006,2006,1,1,14
2020,MIDDLESBROUGH,0.19066615822357807,5.87,6243,117522,27272.8,NA,0,0,0,NA
2020,REDCAR AND CLEVELAND,0,6.6,8210,121684,26569,NA,0,0,0,NA
2020,STOCKTON ON TEES,0.16470072419041099,6.45,9327,27590,31657.42,NA,0,0,0,NA
2020,DARLINGTON,0,6.13,5981,106827,19564,2005,2005,1,1,15
2020,HALTON,23.084789092458458,6.78,5250,128508,35205,NA,0,0,0,NA
2020,WARRINGTON,0,6.32,9296,25710,18578,2016,2016,1,1,4
2020,BLACKBURN WITH DARWEN,0,6.35,5488,67902,19942.9999991,2016,2016,1,1,4
2020,BLACKPOOL,0,6.25,7843,116855,33245,2015,2015,1,1,5
2020,KINGSTON UPON HULL,0.7385109220106396,6.28,9138,17926,55540.14,NA,0,0,0,NA
2020,EAST RIDING OF YORKSHIRE,2.8134400753786393,6.63,7241,7241,86459.63428500001,NA,0,0,0,NA
2020,NORTH EAST LINCOLNSHIRE,0,6.31,8118,104168,24125,2013,2013,1,1,7
2020,NORTH LINCOLNSHIRE,0,6.98,8510,79252,25100.42857629,2015,2015,1,1,5
2020,YORK,10.753867467097669,7.16,9672,46884,17324,2022,2022,0,0,-2
2020,DERBY,5.478477410174315,6.7,10836,18713,19677,2021,2021,0,0,-1
2020,LEICESTER,0,6.19,9713,18705,43418,2018,2018,1,1,2
2020,RUTLAND,0,7.18,2852,40633,4211,2007,2007,1,1,13
2020,NOTTINGHAM,12.385013543594283,6.52,9181,21487,37287,NA,0,0,0,NA
2020,HEREFORDSHIRE,0,6.76,11533,69752,18253,2010,2010,1,1,10
2020,TELFORD AND WREKIN,2.497464402116368,6.38,7692,35892,12561.14,NA,0,0,0,NA
2020,STOKE ON TRENT,0,6.17,10172,17712,34715.580583,NA,0,0,0,NA
2020,BATH AND NORTH EAST SOMERSET,0,7.01,9397,49920,14350.2,NA,0,0,0,NA
2020,BRISTOL,5.958071565146135,6.63,11522,14214,29288,NA,0,0,0,NA
2020,SOUTH GLOUCESTERSHIRE,7.662870276523543,7.37,13535,16180,20235.890000000003,NA,0,0,0,NA
2020,PLYMOUTH,0,6.71,11628,15610,31509,2016,2016,1,1,4
2020,TORBAY,0,7.03,8988,112012,24783.48,NA,0,0,0,NA
2020,PETERBOROUGH,0,6.78,8184,37988,11429,2014,2014,1,1,6
2020,LUTON,0,7.05,7601,31746,13940,2013,2013,1,1,7
2020,SOUTHEND ON SEA,0,6.44,8556,49338,26758.72,2018,2018,1,1,2
2020,MEDWAY,0,6.45,10104,16705,18856,2014,2014,1,1,6
2020,BRACKNELL FOREST,0,8.07,4770,121126,5254.58,2018,2018,1,1,2
2020,WEST BERKSHIRE,47.261135057471265,7.28,8006,89050,11136,NA,0,0,0,NA
2020,READING,0,6.67,5820,47484,7299,NA,0,0,0,NA
2020,SLOUGH,0,6.78,3890,52991,9173,NA,0,0,0,NA
2020,WINDSOR AND MAIDENHEAD,5.294372920584406,6.93,7178,85036,6913,NA,0,0,0,NA
2020,WOKINGHAM,0,7.58,7434,61449,9257.978,NA,0,0,0,NA
2020,MILTON KEYNES,0,6.55,7716,16411,11693,2013,2013,1,1,7
2020,BRIGHTON AND HOVE,6.709277703709512,6.72,9336,19954,25502,NA,0,0,0,NA
2020,PORTSMOUTH,23.72660325253145,6.82,7403,33378,13036,NA,0,0,0,NA
2020,SOUTHAMPTON,10.993553249078628,6.78,7922,29777,15932.7142855,NA,0,0,0,NA
2020,ISLE OF WIGHT,0.905595899188381,6.67,9393,95736,23410,NA,0,0,0,NA
2020,DURHAM,0,6.19,5054,5054,110008,2016,2016,1,1,4
2020,SHROPSHIRE,0,6.98,9457,9457,29412,2017,2017,1,1,3
2020,WILTSHIRE,0,7.03,4821,4821,48505,2013,2013,1,1,7
2020,NORTHUMBERLAND,0.7980907808892126,6.54,8709,8709,64529,NA,0,0,0,NA
2020,DORSET,0,7.21,4084,4084,51659,2017,2017,1,1,3
2020,BOLTON,0,6.34,11105,14531,33242,2016,2016,1,1,4
2020,BURY,0,6.22,8073,36893,22847.5255688,NA,0,0,0,NA
2020,MANCHESTER,0,6.04,11184,19239,41517,NA,0,0,0,NA
2020,OLDHAM,0,6.07,9590,20774,31343,2015,2015,1,1,5
2020,SALFORD,0,6.19,8423,27435,28820.3,2015,2015,1,1,5
2020,STOCKPORT,0,7.09,11619,14401,34177,NA,0,0,0,NA
2020,TRAFFORD,0,6.8,10498,27479,15570,2015,2015,1,1,5
2020,WIGAN,2.9297713859477037,6.31,11204,11204,40768.71,NA,0,0,0,NA
2020,KNOWSLEY,0,5.97,6834,92776,17812,2002,2002,1,1,18
2020,LIVERPOOL,0,5.95,9992,9992,67222,NA,0,0,0,NA
2020,ST HELENS,0.27824948026716934,6.33,9594,56582,18688.2649161,NA,0,0,0,NA
2020,SEFTON,0,6.93,12147,13108,57445,2008,2008,1,1,12
2020,WIRRAL,0,6.51,11012,11935,33251,2017,2017,1,1,3
2020,BARNSLEY,0,6.08,10454,15467,37033,2012,2012,1,1,8
2020,ROTHERHAM,6.2281422011373655,6.06,12051,16419,32883,NA,0,0,0,NA
2020,SHEFFIELD,0,6.6,5852,5852,52642,2014,2014,1,1,6
2020,NEWCASTLE UPON TYNE,0,6.71,10841,20412,31505,2015,2015,1,1,5
2020,NORTH TYNESIDE,0,6.24,9863,27219,33127,2015,2015,1,1,5
2020,SOUTH TYNESIDE,0,6.29,8186,110304,26990,2017,2017,1,1,3
2020,SUNDERLAND,0,6.2,13063,16538,46519,2015,2015,1,1,5
2020,BIRMINGHAM,4.646598627920111,6.87,1702,1702,89823.00000373,NA,0,0,0,NA
2020,DUDLEY,0,6.59,11080,12046,35254,2018,2018,1,1,2
2020,SANDWELL,2.5285847524957683,6.26,12194,17485,28949,NA,0,0,0,NA
2020,SOLIHULL,2.2932491432147244,7.12,11611,21131,16327.42663604,NA,0,0,0,NA
2020,WALSALL,0,6.58,12720,17193,20397.9176231,NA,0,0,0,NA
2020,WOLVERHAMPTON,0.41073680417942715,6.18,11282,20244,27755,NA,0,0,0,NA
2020,BRADFORD,2.5850494936852884,6.47,6651,6651,43945,NA,0,0,0,NA
2020,CALDERDALE,1.1246719706752197,6.45,8470,22250,24007,NA,0,0,0,NA
2020,KIRKLEES,6.087885060125583,6.33,9428,9428,47114.72,NA,0,0,0,NA
2020,LEEDS,4.655584958879364,6.71,3205,3205,63107,NA,0,0,0,NA
2020,WAKEFIELD,3.6036837682840233,6.38,11414,12343,50234.43,NA,0,0,0,NA
2020,GATESHEAD,0.027969678034929366,6.47,9893,29431,29639.24,NA,0,0,0,NA
2020,BARKING AND DAGENHAM,19.73101831004291,6.23,5232,27387,9198.7142857,NA,0,0,0,NA
2020,BARNET,0,7.51,12579,15839,26654,NA,0,0,0,NA
2020,BEXLEY,0,6.79,10596,22860,15162.571429,2002,2002,1,1,18
2020,BRENT,0,7.62,9478,23591,13816.14,NA,0,0,0,NA
2020,CAMDEN,0,7.85,6512,37965,12637.89,2017,2017,1,1,3
2020,CROYDON,0,7.12,12566,18623,18124,NA,0,0,0,NA
2020,EALING,0,7.1,10230,18935,13897,NA,0,0,0,NA
2020,ENFIELD,0,7.42,11307,20255,26293.28,NA,0,0,0,NA
2020,GREENWICH,1.0013295161313438,7.12,7315,26767,11927.0000011,NA,0,0,0,NA
2020,HAMMERSMITH AND FULHAM,0,7.04,4755,64617,7305,NA,0,0,0,NA
2020,HARINGEY,0,7.37,6805,27249,16319.7142902,2014,2014,1,1,6
2020,HARROW,0.3839436563455343,7.8,10069,24685,13618.144,NA,0,0,0,NA
2020,HAVERING,0,6.48,11955,18322,15804,2011,2011,1,1,9
2020,HILLINGDON,4.701515115032595,6.93,10442,22508,10756.4105427,NA,0,0,0,NA
2020,HOUNSLOW,43.2767352706395,7.08,8350,24005,9280.142857089999,NA,0,0,0,NA
2020,ISLINGTON,0.4263160360416634,7.23,4965,42772,11526.66,NA,0,0,0,NA
2020,KENSINGTON AND CHELSEA,0,8.52,5295,67144,8488.36,2016,2016,1,1,4
2020,KINGSTON UPON THAMES,0,7.06,6501,54153,6925.8,NA,0,0,0,NA
2020,LAMBETH,0,7.42,6794,24855,12817,2004,2004,1,1,16
2020,LEWISHAM,0,6.89,7628,27385,15646.28571457,2003,2003,1,1,17
2020,NEWHAM,0,7.12,5792,23671,11079.2828567,2012,2012,1,1,8
2020,REDBRIDGE,0,7.35,9217,23091,24032,2011,2011,1,1,9
2020,RICHMOND UPON THAMES,0,7.58,6966,47235,13141,NA,0,0,0,NA
2020,SOUTHWARK,0,7.31,6266,25396,12839,2002,2002,1,1,18
2020,SUTTON,0,6.96,7839,38324,5182,2013,2013,1,1,7
2020,TOWER HAMLETS,0,6.74,4361,28305,14183.42,2004,2004,1,1,16
2020,WALTHAM FOREST,31.31088227108266,7.4,7444,28269,14372,NA,0,0,0,NA
2020,WANDSWORTH,0,7.17,7151,29078,12119,NA,0,0,0,NA
2020,WESTMINSTER,0,7.45,6637,58990,10779.5714281,2016,2016,1,1,4
2020,BUCKINGHAMSHIRE,0,7.22,5649,5649,32491,2004,2004,1,1,16
2020,CAMBRIDGESHIRE,0.2186042038397875,7.07,NA,NA,48228.71571,NA,0,0,0,NA
2020,DERBYSHIRE,26.61663739422002,6.4,NA,NA,93945,NA,0,0,0,NA
2020,DEVON,1.4088956903786345,7.16,NA,NA,101285,NA,0,0,0,NA
2020,EAST SUSSEX,0.09193524897047753,6.97,NA,NA,58432.43,NA,0,0,0,NA
2020,ESSEX,0,6.66,NA,NA,172761,2020,2020,1,1,0
2020,GLOUCESTERSHIRE,0,6.83,NA,NA,45722,NA,0,0,0,NA
2020,HAMPSHIRE,18.08695974497739,7.17,NA,NA,107912,NA,0,0,0,NA
2020,HERTFORDSHIRE,0,6.77,NA,NA,96638.7142881,2002,2002,1,1,18
2020,KENT,1.2258362127880085,6.73,NA,NA,128378.85024385,NA,0,0,0,NA
2020,LANCASHIRE,14.64676421309718,6.56,NA,NA,186174.71428820002,NA,0,0,0,NA
2020,LEICESTERSHIRE,0.044462069048391555,6.94,NA,NA,83217,2021,2021,0,0,-1
2020,LINCOLNSHIRE,0,6.54,NA,NA,106395,2013,2013,1,1,7
2020,NORFOLK,0,6.85,NA,NA,149222,2012,2012,1,1,8
2020,NORTH YORKSHIRE,11.075572097351051,7.04,2637,2637,68782,NA,0,0,0,NA
2020,NOTTINGHAMSHIRE,0.17340704102414897,6.57,NA,NA,85925,2021,2021,0,0,-1
2020,OXFORDSHIRE,0,7.21,NA,NA,41733.5714326,2006,2006,1,1,14
2020,STAFFORDSHIRE,5.1714907935905945,6.71,NA,NA,105940.71428069001,NA,0,0,0,NA
2020,SUFFOLK,0,6.91,NA,NA,98132,2014,2014,1,1,6
2020,SURREY,22.051883788212916,7.09,NA,NA,88887.7746643,NA,0,0,0,NA
2020,WARWICKSHIRE,0,6.74,NA,NA,61621,2014,2014,1,1,6
2020,WORCESTERSHIRE,3.5205207170440027,6.78,NA,NA,50110.28599999999,NA,0,0,0,NA
2021,HARTLEPOOL,0,6.2,4723,92575,14064.4285716,2006,2006,1,1,15
2021,MIDDLESBROUGH,0.23455119530897608,5.88,6242,113707,22170,NA,0,0,0,NA
2021,REDCAR AND CLEVELAND,0,6.47,8292,119633,22992.9999977,NA,0,0,0,NA
2021,STOCKTON ON TEES,0.1847096630505014,6.55,9363,31006,28152.29,NA,0,0,0,NA
2021,DARLINGTON,0,6.26,6026,108210,16640,2005,2005,1,1,16
2021,HALTON,25.381545785494257,6.5,5360,128570,28568,NA,0,0,0,NA
2021,WARRINGTON,0,6.39,9506,27074,15253.9,2016,2016,1,1,5
2021,BLACKBURN WITH DARWEN,0,6.1,5464,69420,18745,2016,2016,1,1,5
2021,BLACKPOOL,0,6.18,7886,117279,31689.06,2015,2015,1,1,6
2021,KINGSTON UPON HULL,0.9419519075800772,6.21,8971,16281,49817.83,NA,0,0,0,NA
2021,EAST RIDING OF YORKSHIRE,2.6083752519913745,6.55,7322,7322,80838.50000110999,NA,0,0,0,NA
2021,NORTH EAST LINCOLNSHIRE,0,6.27,9050,108033,23536,2013,2013,1,1,8
2021,NORTH LINCOLNSHIRE,0,6.8,8679,82291,24008.58,2015,2015,1,1,6
2021,YORK,10.199423920012855,7.14,9675,47043,18152.285712599998,2022,2022,0,0,-1
2021,DERBY,0,6.52,10784,19078,19701,2021,2021,1,1,0
2021,LEICESTER,0,6.07,9578,16993,40855.71,2018,2018,1,1,3
2021,RUTLAND,0,6.93,2915,41342,5431,2007,2007,1,1,14
2021,NOTTINGHAM,9.945424072171807,6.54,8953,26573,30733.33,NA,0,0,0,NA
2021,HEREFORDSHIRE,0,6.65,11750,69324,16613.142633,2010,2010,1,1,11
2021,TELFORD AND WREKIN,2.460378959573705,6.53,7978,35692,12350.130000000001,NA,0,0,0,NA
2021,STOKE ON TRENT,0,6.27,10136,18918,32422,NA,0,0,0,NA
2021,BATH AND NORTH EAST SOMERSET,26.428646958413264,6.86,9499,47731,13239.800000000001,NA,0,0,0,NA
2021,BRISTOL,5.721318812472028,6.48,13343,14219,26812,NA,0,0,0,NA
2021,SOUTH GLOUCESTERSHIRE,6.174110048662555,7.12,13667,14552,20648.32,NA,0,0,0,NA
2021,PLYMOUTH,0,6.59,11593,16013,32368,2016,2016,1,1,5
2021,TORBAY,0,6.88,9030,110521,24874.48,NA,0,0,0,NA
2021,PETERBOROUGH,0,6.63,7244,35595,12060.42,2014,2014,1,1,7
2021,LUTON,0,6.86,7441,31030,13541,2013,2013,1,1,8
2021,SOUTHEND ON SEA,0,6.42,8354,50360,23424.1417002,2018,2018,1,1,3
2021,MEDWAY,0,6.48,10009,15015,15836,2014,2014,1,1,7
2021,BRACKNELL FOREST,0,7.5,4839,121117,5142.14,2018,2018,1,1,3
2021,WEST BERKSHIRE,40.023600085818494,7.11,8211,81893,9322,NA,0,0,0,NA
2021,READING,1.4304082288653166,6.51,5816,49354,6222,NA,0,0,0,NA
2021,SLOUGH,0,6.83,3890,51842,6987,NA,0,0,0,NA
2021,WINDSOR AND MAIDENHEAD,0,7.01,7210,86078,6825,NA,0,0,0,NA
2021,WOKINGHAM,0,7.57,7669,59087,9334.26,NA,0,0,0,NA
2021,MILTON KEYNES,0,6.67,7900,15289,11954.2857142,2013,2013,1,1,8
2021,BRIGHTON AND HOVE,6.16878447688395,6.77,9208,20372,24834.71429,NA,0,0,0,NA
2021,PORTSMOUTH,22.952317660740988,6.92,7246,32745,12038,NA,0,0,0,NA
2021,SOUTHAMPTON,7.584752817541599,6.9,7849,29098,15448.2857146,NA,0,0,0,NA
2021,ISLE OF WIGHT,0.6744855436697169,6.63,9412,94356,23277,NA,0,0,0,NA
2021,DURHAM,0,6.13,5105,5105,88104.85,2016,2016,1,1,5
2021,SHROPSHIRE,0,6.85,8724,8724,25770.9999999,2017,2017,1,1,4
2021,WILTSHIRE,0,6.83,3909,3909,44119.7142821,2013,2013,1,1,8
2021,NORTHUMBERLAND,0.977569985123935,6.58,8960,8960,51761,NA,0,0,0,NA
2021,DORSET,0,7.28,4132,4132,45558,2017,2017,1,1,4
2021,BUCKINGHAMSHIRE,0,7.17,4770,4770,32043.7142871,2004,2004,1,1,17
2021,BOLTON,0,6.21,11257,13922,31541,2016,2016,1,1,5
2021,BURY,0,6.27,8101,35466,21031.4014318,NA,0,0,0,NA
2021,MANCHESTER,0,6.07,11168,17215,36640.047333,NA,0,0,0,NA
2021,OLDHAM,0,6.01,8647,18195,26275,2015,2015,1,1,6
2021,SALFORD,0,5.96,8420,27580,27342.1428532,2015,2015,1,1,6
2021,STOCKPORT,0,6.98,13756,14641,34164.571427,NA,0,0,0,NA
2021,TRAFFORD,0,6.77,10498,28003,14178,2015,2015,1,1,6
2021,WIGAN,2.676018026364172,6.08,12563,12563,38863.7142857,NA,0,0,0,NA
2021,KNOWSLEY,0,5.95,6732,91516,15095,2002,2002,1,1,19
2021,LIVERPOOL,0,5.99,10984,10984,69965.6689957,NA,0,0,0,NA
2021,ST HELENS,0,6.32,9639,54036,17041.1,NA,0,0,0,NA
2021,SEFTON,0,6.79,11176,12128,56541.82,2008,2008,1,1,13
2021,WIRRAL,0,6.51,10951,10951,35583,2017,2017,1,1,4
2021,BARNSLEY,0,6.01,10448,15698,30673,2012,2012,1,1,9
2021,ROTHERHAM,6.202706228799344,5.98,12082,14688,26827,NA,0,0,0,NA
2021,SHEFFIELD,0,6.49,4939,4939,48688,2014,2014,1,1,7
2021,NEWCASTLE UPON TYNE,0,6.77,10635,18650,30042.12,2015,2015,1,1,6
2021,NORTH TYNESIDE,0,6.26,9747,26480,31748,2015,2015,1,1,6
2021,SOUTH TYNESIDE,0,6.33,8129,110394,24138,2017,2017,1,1,4
2021,SUNDERLAND,0,6.25,12965,16607,45098,2015,2015,1,1,6
2021,BIRMINGHAM,4.200015385567878,6.71,2672,2672,85424.85714311,NA,0,0,0,NA
2021,DUDLEY,0,6.59,12050,12050,30182,2018,2018,1,1,3
2021,SANDWELL,2.5876460767946576,6.23,12019,17420,25158,NA,0,0,0,NA
2021,SOLIHULL,3.8269819740266358,7.09,11542,22356,15905.8571436,NA,0,0,0,NA
2021,WALSALL,0,6.7,12736,18292,20452,NA,0,0,0,NA
2021,WOLVERHAMPTON,0.4694255713403335,6.2,11047,18239,24285,NA,0,0,0,NA
2021,BRADFORD,2.68992475337147,6.4,8733,8733,47990.19,NA,0,0,0,NA
2021,CALDERDALE,1.1197743861977438,6.46,8496,24688,24112,NA,0,0,0,NA
2021,KIRKLEES,5.3221898667563,6.35,10529,10529,42603.14,NA,0,0,0,NA
2021,LEEDS,4.991767961607174,6.71,2251,2251,57094,NA,0,0,0,NA
2021,WAKEFIELD,3.815424525421484,6.38,11639,12584,46675.277892,NA,0,0,0,NA
2021,GATESHEAD,0,6.37,9848,32480,29499.5,NA,0,0,0,NA
2021,BARKING AND DAGENHAM,19.126401327281116,6.33,5023,27763,8558.85,NA,0,0,0,NA
2021,BARNET,0,7.37,12497,14094,21888.87,NA,0,0,0,NA
2021,BEXLEY,0,6.57,10446,24097,14602,2002,2002,1,1,19
2021,BRENT,0,7.59,9451,22892,30708.571424,NA,0,0,0,NA
2021,CAMDEN,0,8.04,6339,42768,11390.45,2017,2017,1,1,4
2021,CROYDON,26.30564036638277,7.19,12604,16857,18669,NA,0,0,0,NA
2021,EALING,0,7.09,10282,17324,9837,NA,0,0,0,NA
2021,ENFIELD,18.57478826965776,7.32,11306,18532,24082.643285399998,NA,0,0,0,NA
2021,GREENWICH,0.9161496545204678,7.02,7343,26252,11351.8571433,NA,0,0,0,NA
2021,HAMMERSMITH AND FULHAM,0,6.89,4749,65480,8423,NA,0,0,0,NA
2021,HARINGEY,0,7.47,6890,25896,13885.14285774,2014,2014,1,1,7
2021,HARROW,0.1666811881338147,7.7,10024,22102,13198.85,NA,0,0,0,NA
2021,HAVERING,0,6.63,11599,16380,15560,2011,2011,1,1,10
2021,HILLINGDON,6.4340543711135485,6.94,10270,22678,8761.4162577,NA,0,0,0,NA
2021,HOUNSLOW,46.49258517591785,6.95,8446,24561,7905.11,NA,0,0,0,NA
2021,ISLINGTON,0,7.11,4872,43345,10403.68,NA,0,0,0,NA
2021,KENSINGTON AND CHELSEA,0,8.5,5283,71059,8639,2016,2016,1,1,5
2021,KINGSTON UPON THAMES,3.7679932260795934,6.92,6511,55432,7086,NA,0,0,0,NA
2021,LAMBETH,0,6.95,6771,25311,13258,2004,2004,1,1,17
2021,LEWISHAM,0,6.77,7516,25667,16276,2003,2003,1,1,18
2021,NEWHAM,0,6.89,5790,22319,9009.85714186,2012,2012,1,1,9
2021,REDBRIDGE,0,7.1,9077,22313,22051,2011,2011,1,1,10
2021,RICHMOND UPON THAMES,0,7.44,7059,47723,12318.86,NA,0,0,0,NA
2021,SOUTHWARK,0,7.14,6306,24916,11454.28571411,2002,2002,1,1,19
2021,SUTTON,0,7.01,7656,39528,5334,2013,2013,1,1,8
2021,TOWER HAMLETS,0,6.65,4289,27155,10404.9999994,2004,2004,1,1,17
2021,WALTHAM FOREST,29.93757288879742,7.11,7311,27568,14577,NA,0,0,0,NA
2021,WANDSWORTH,0,7.39,7193,27498,10994.42,NA,0,0,0,NA
2021,WESTMINSTER,0,7.55,6482,58999,10220,2016,2016,1,1,5
2021,CAMBRIDGESHIRE,0.3025624380783784,6.91,NA,NA,51698.42,NA,0,0,0,NA
2021,DERBYSHIRE,23.877979074417063,6.3,NA,NA,81527,NA,0,0,0,NA
2021,DEVON,1.4358630814010898,7.17,NA,NA,109182.7142857,NA,0,0,0,NA
2021,EAST SUSSEX,0.0444607032296077,6.91,NA,NA,56229.43,NA,0,0,0,NA
2021,ESSEX,0,6.78,NA,NA,146667,2020,2020,1,1,1
2021,GLOUCESTERSHIRE,0,6.76,NA,NA,42760,NA,0,0,0,NA
2021,HAMPSHIRE,16.170025823180858,7.11,NA,NA,93327,NA,0,0,0,NA
2021,HERTFORDSHIRE,0,6.84,NA,NA,81748,2002,2002,1,1,19
2021,KENT,1.0421995984020787,6.74,NA,NA,120295.01233950001,NA,0,0,0,NA
2021,LANCASHIRE,13.675684026706115,6.51,NA,NA,166398.5714262,NA,0,0,0,NA
2021,LEICESTERSHIRE,0,6.9,NA,NA,74186,2021,2021,1,1,0
2021,LINCOLNSHIRE,0,6.52,NA,NA,101166,2013,2013,1,1,8
2021,NORFOLK,0,6.65,NA,NA,119602,2012,2012,1,1,9
2021,NORTH YORKSHIRE,11.42660938722711,6.95,1641,1641,62617,NA,0,0,0,NA
2021,NOTTINGHAMSHIRE,0,6.56,NA,NA,81571.285718,2021,2021,1,1,0
2021,OXFORDSHIRE,0,7.17,NA,NA,38884.5714317,2006,2006,1,1,15
2021,STAFFORDSHIRE,3.397239780233844,6.68,NA,NA,95489.28571114001,NA,0,0,0,NA
2021,SUFFOLK,0,6.91,NA,NA,106320.570057,2014,2014,1,1,7
2021,SURREY,16.751586316340937,7.01,NA,NA,76573.55648281,NA,0,0,0,NA
2021,WARWICKSHIRE,0,6.7,NA,NA,64468.428573,2014,2014,1,1,7
2021,WORCESTERSHIRE,3.904017713947934,6.71,NA,NA,45996.571009,NA,0,0,0,NA
2022,HARTLEPOOL,0,6.52,4734,93847,15867,2006,2006,1,1,16
2022,MIDDLESBROUGH,0.43671789703535735,6.41,6287,103216,23814,NA,0,0,0,NA
2022,REDCAR AND CLEVELAND,0,6.47,8523,117143,22706,NA,0,0,0,NA
2022,STOCKTON ON TEES,0.18536341924214877,6.66,8510,30480,28053,NA,0,0,0,NA
2022,DARLINGTON,0,6.66,6044,109413,16206,2005,2005,1,1,17
2022,HALTON,7.344745887142523,6.56,5471,129008,29967,NA,0,0,0,NA
2022,WARRINGTON,0,6.66,9845,27064,16139,2016,2016,1,1,6
2022,BLACKBURN WITH DARWEN,0,6.14,5451,71732,18361,2016,2016,1,1,6
2022,BLACKPOOL,0,6.29,7847,116886,30643,2015,2015,1,1,7
2022,KINGSTON UPON HULL,1.0218655080160117,6.36,8833,16660,49713,NA,0,0,0,NA
2022,EAST RIDING OF YORKSHIRE,2.6076845048120934,6.85,5567,5567,80838,NA,0,0,0,NA
2022,NORTH EAST LINCOLNSHIRE,0,6.41,9111,106421,20240,2013,2013,1,1,9
2022,NORTH LINCOLNSHIRE,0,6.71,8787,77324,25385,2015,2015,1,1,7
2022,YORK,0,7.27,9811,45225,17557,2022,2022,1,1,0
2022,DERBY,0,6.64,10883,17499,19344,2021,2021,1,1,1
2022,LEICESTER,0,6.31,9559,16520,41020,2018,2018,1,1,4
2022,RUTLAND,0,7.24,3030,41225,4461,2007,2007,1,1,15
2022,NOTTINGHAM,10.005093938213525,6.74,8822,25702,33373,NA,0,0,0,NA
2022,HEREFORDSHIRE,0,6.63,12030,62571,15926,2010,2010,1,1,12
2022,TELFORD AND WREKIN,2.392997671243877,6.77,8297,37437,12453,NA,0,0,0,NA
2022,STOKE ON TRENT,0,6.56,10232,17235,22983,NA,0,0,0,NA
2022,BATH AND NORTH EAST SOMERSET,26.21164102960501,6.93,9559,46256,12937,NA,0,0,0,NA
2022,BRISTOL,5.6556638545335405,6.59,12302,13281,24418,NA,0,0,0,NA
2022,SOUTH GLOUCESTERSHIRE,5.598409919076238,7.19,12996,13984,21131,NA,0,0,0,NA
2022,PLYMOUTH,0,6.62,11602,15339,32368,2016,2016,1,1,6
2022,TORBAY,0,6.75,9175,111335,24411,NA,0,0,0,NA
2022,PETERBOROUGH,0,6.62,7267,34748,12845,2014,2014,1,1,8
2022,LUTON,0,7.21,7415,30377,13821,2013,2013,1,1,9
2022,SOUTHEND ON SEA,0,6.66,8479,49369,20916,2018,2018,1,1,4
2022,MEDWAY,0,6.74,10190,16441,22434,2014,2014,1,1,8
2022,BRACKNELL FOREST,0,7.53,4965,119842,4624,2018,2018,1,1,4
2022,WEST BERKSHIRE,35.52038570380463,7.04,8389,82043,9541,NA,0,0,0,NA
2022,READING,0,6.74,5921,45420,6012,NA,0,0,0,NA
2022,SLOUGH,0,6.74,3900,50498,5453,NA,0,0,0,NA
2022,WINDSOR AND MAIDENHEAD,0,7.11,7347,86726,7538,NA,0,0,0,NA
2022,WOKINGHAM,0,7.6,7812,59596,9230,NA,0,0,0,NA
2022,MILTON KEYNES,0,6.77,8205,15192,13541,2013,2013,1,1,9
2022,BRIGHTON AND HOVE,8.11433447098976,6.92,9174,22759,23440,NA,0,0,0,NA
2022,PORTSMOUTH,17.107151904078357,6.84,7311,32181,11843,NA,0,0,0,NA
2022,SOUTHAMPTON,7.41692789968652,6.94,7871,30304,15950,NA,0,0,0,NA
2022,ISLE OF WIGHT,0.8838276536075466,6.77,9724,93133,23534,NA,0,0,0,NA
2022,DURHAM,0,6.49,4289,4289,82018,2016,2016,1,1,6
2022,SHROPSHIRE,0,6.96,7981,7981,26527,2017,2017,1,1,5
2022,WILTSHIRE,0,6.97,5011,5011,43422,2013,2013,1,1,9
2022,NORTHUMBERLAND,0.7359236388145072,6.69,8149,8149,54897,NA,0,0,0,NA
2022,DORSET,0,7.29,4161,4161,41347,2017,2017,1,1,5
2022,BUCKINGHAMSHIRE,0,7.35,4848,4848,30330,2004,2004,1,1,18
2022,BOLTON,0,6.4,11506,14283,33229,2016,2016,1,1,6
